,service_layers,join,Unnamed: 0,map_title,type,item_id,owner,date_created,date_updated,share_settings,content_status,total_storage,number_of_views,number_of_ratings,average_rating,layer_type,service_title,layer_url,match
292,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer,1,298.0,Planning,Web Map,cac065b587244425b678296d399f78c0,crookcountygis,11/13/2018 01:45:33 PM,10/26/2022 03:29:12 PM,public,,747099.0,20743.0,0.0,0.0,ArcGISFeatureLayer,Roads,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer/2,True
293,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer,1,298.0,Planning,Web Map,cac065b587244425b678296d399f78c0,crookcountygis,11/13/2018 01:45:33 PM,10/26/2022 03:29:12 PM,public,,747099.0,20743.0,0.0,0.0,ArcGISFeatureLayer,Roads,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer/2,True
294,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer,1,299.0,Planning,Web Map,cac065b587244425b678296d399f78c0,crookcountygis,11/13/2018 01:45:33 PM,10/26/2022 03:29:12 PM,public,,747099.0,20743.0,0.0,0.0,ArcGISFeatureLayer,Road Labels,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer/2,True
295,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer,1,299.0,Planning,Web Map,cac065b587244425b678296d399f78c0,crookcountygis,11/13/2018 01:45:33 PM,10/26/2022 03:29:12 PM,public,,747099.0,20743.0,0.0,0.0,ArcGISFeatureLayer,Road Labels,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer/2,True
296,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer,1,300.0,Planning,Web Map,cac065b587244425b678296d399f78c0,crookcountygis,11/13/2018 01:45:33 PM,10/26/2022 03:29:12 PM,public,,747099.0,20743.0,0.0,0.0,ArcGISFeatureLayer,Utility Addresses,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer/0,True
297,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer,1,300.0,Planning,Web Map,cac065b587244425b678296d399f78c0,crookcountygis,11/13/2018 01:45:33 PM,10/26/2022 03:29:12 PM,public,,747099.0,20743.0,0.0,0.0,ArcGISFeatureLayer,Utility Addresses,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer/0,True
298,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer,1,302.0,Planning,Web Map,cac065b587244425b678296d399f78c0,crookcountygis,11/13/2018 01:45:33 PM,10/26/2022 03:29:12 PM,public,,747099.0,20743.0,0.0,0.0,ArcGISFeatureLayer,Address Points,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer/0,True
299,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer,1,302.0,Planning,Web Map,cac065b587244425b678296d399f78c0,crookcountygis,11/13/2018 01:45:33 PM,10/26/2022 03:29:12 PM,public,,747099.0,20743.0,0.0,0.0,ArcGISFeatureLayer,Address Points,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer/0,True
300,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer,1,303.0,Planning,Web Map,cac065b587244425b678296d399f78c0,crookcountygis,11/13/2018 01:45:33 PM,10/26/2022 03:29:12 PM,public,,747099.0,20743.0,0.0,0.0,ArcGISFeatureLayer,Address Labels,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer/0,True
301,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer,1,303.0,Planning,Web Map,cac065b587244425b678296d399f78c0,crookcountygis,11/13/2018 01:45:33 PM,10/26/2022 03:29:12 PM,public,,747099.0,20743.0,0.0,0.0,ArcGISFeatureLayer,Address Labels,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer/0,True
302,https://geo.co.crook.or.us/server/rest/services/openData/planning/MapServer,1,,,,,,,,,,,,,,,,,
303,https://geo.co.crook.or.us/server/rest/services/emergencyManagement/EmergencyManagement/MapServer,1,,,,,,,,,,,,,,,,,
304,https://geo.co.crook.or.us/server/rest/services/publicApp/Pats_Tables/MapServer,1,,,,,,,,,,,,,,,,,
305,https://geo.co.crook.or.us/server/rest/services/surveyor/surveys/MapServer,1,174.0,GIS Quick Map,Web Map,055059c6ecba4ac48526b96987bd9d9a,crookcountygis,03/01/2019 08:33:26 AM,07/07/2022 11:43:36 AM,shared,,59906.0,819.0,0.0,0.0,ArcGISFeatureLayer,Surveys,https://geo.co.crook.or.us/server/rest/services/surveyor/surveys/MapServer/0,True
306,https://geo.co.crook.or.us/server/rest/services/surveyor/surveys/MapServer,1,202.0,Crook County Online Map,Web Map,09d1eec0848a4bcc97ef3c07915bba7a,crookcountygis,01/22/2019 09:53:19 AM,02/23/2023 02:14:11 PM,public,,1519751.0,246056.0,0.0,0.0,ArcGISFeatureLayer,Surveys,https://geo.co.crook.or.us/server/rest/services/surveyor/surveys/MapServer/0,True
307,https://geo.co.crook.or.us/server/rest/services/openData/transportation/MapServer,1,184.0,Active Addresses,Web Map,8ca713b20b9a4c2b91147703a5c54e6f,jack.colpitt,01/10/2023 02:25:12 PM,01/11/2023 03:02:44 PM,public,,13168.0,272.0,0.0,0.0,ArcGISFeatureLayer,Roads,https://geo.co.crook.or.us/server/rest/services/openData/transportation/MapServer/3,True
308,https://geo.co.crook.or.us/server/rest/services/openData/transportation/MapServer,1,229.0,CC Fire District Map,Web Map,d525ce959f5e42ce8d4ac93b33836a84,crookcountygis,06/02/2020 02:57:30 PM,07/07/2022 11:52:47 AM,shared,,56986.0,432.0,0.0,0.0,ArcGISFeatureLayer,Roads,https://geo.co.crook.or.us/server/rest/services/openData/transportation/MapServer/3,True
309,https://geo.co.crook.or.us/server/rest/services/openData/transportation/MapServer,1,321.0,Parole and Probation County Roads,Web Map,5b508f004ab444b19ffa1206805e5749,crookcountygis,11/08/2018 03:32:42 PM,07/07/2022 11:50:43 AM,public,,8132.0,164.0,0.0,0.0,ArcGISFeatureLayer,All Roads,https://geo.co.crook.or.us/server/rest/services/openData/transportation/MapServer/3,True
310,https://geo.co.crook.or.us/server/rest/services/openData/transportation/MapServer,1,323.0,Parole and Probation County Roads,Web Map,5b508f004ab444b19ffa1206805e5749,crookcountygis,11/08/2018 03:32:42 PM,07/07/2022 11:50:43 AM,public,,8132.0,164.0,0.0,0.0,ArcGISFeatureLayer,County Roads,https://geo.co.crook.or.us/server/rest/services/openData/transportation/MapServer/2,True
311,https://geo.co.crook.or.us/server/rest/services/CityServices/City_Utilities/MapServer,1,63.0,Transportation,Web Map,19fa73c7c374490b9dc9cedd7153fc77,crookcountygis,06/06/2022 07:38:06 AM,07/07/2022 12:00:38 PM,shared,,116510.0,424.0,0.0,0.0,ArcGISFeatureLayer,City Utilities - Sewer Manhole,https://geo.co.crook.or.us/server/rest/services/CityServices/City_Utilities/MapServer/10,True
312,https://geo.co.crook.or.us/server/rest/services/addressing/addressing/MapServer,1,173.0,GIS Quick Map,Web Map,055059c6ecba4ac48526b96987bd9d9a,crookcountygis,03/01/2019 08:33:26 AM,07/07/2022 11:43:36 AM,shared,,59906.0,819.0,0.0,0.0,ArcGISMapServiceLayer,Addressing,https://geo.co.crook.or.us/server/rest/services/addressing/addressing/MapServer,True
313,https://geo.co.crook.or.us/server/rest/services/publicApp/PaddyPintRoutes/MapServer,1,94.0,Paddys Pints 2 mile,Web Map,7333ca897cae431eb06d100bb252d070,crookcountygis,01/20/2022 10:07:00 AM,03/13/2023 01:11:03 PM,public,,46242.0,4627.0,0.0,0.0,ArcGISMapServiceLayer,PaddyPintRoutes,https://geo.co.crook.or.us/server/rest/services/publicApp/PaddyPintRoutes/MapServer,True
314,https://geo.co.crook.or.us/server/rest/services/publicApp/PaddyPintRoutes/MapServer,1,153.0,Paddys Pints 5 k,Web Map,14a8d49376ee4b549e2b9a3e786c2efb,crookcountygis,02/04/2022 10:13:39 AM,03/13/2023 01:14:39 PM,public,,51152.0,2417.0,0.0,0.0,ArcGISMapServiceLayer,PaddyPintRoutes,https://geo.co.crook.or.us/server/rest/services/publicApp/PaddyPintRoutes/MapServer,True
315,https://geo.co.crook.or.us/server/rest/services/publicApp/PaddyPintRoutes/MapServer,1,407.0,Paddys Pints 10 k,Web Map,97cedd0522b7490394d6462304b23472,crookcountygis,02/04/2022 10:13:51 AM,03/13/2023 01:16:37 PM,public,,50393.0,1558.0,0.0,0.0,ArcGISMapServiceLayer,PaddyPintRoutes,https://geo.co.crook.or.us/server/rest/services/publicApp/PaddyPintRoutes/MapServer,True
316,https://geo.co.crook.or.us/server/rest/services/City_Assets/MapServer,1,,,,,,,,,,,,,,,,,
317,https://geo.co.crook.or.us/server/rest/services/ada/CityAssets/MapServer,1,,,,,,,,,,,,,,,,,
318,https://geo.co.crook.or.us/server/rest/services/publicApp/districtsGroup/MapServer,1,11.0,Planning (Soils),Web Map,6bb6913d4420465dad8ba251e0e9b86c,crookcountygis,11/08/2018 11:51:57 AM,07/20/2023 11:43:48 AM,shared,,201171.0,1463.0,0.0,0.0,ArcGISMapServiceLayer,DistrictsGroup,https://geo.co.crook.or.us/server/rest/services/publicApp/districtsGroup/MapServer,True
319,https://geo.co.crook.or.us/server/rest/services/publicApp/districtsGroup/MapServer,1,70.0,Clerks,Web Map,b522340bddd5453c84be6cbaa1acc032,crookcountygis,11/06/2018 06:58:52 AM,05/09/2023 12:09:56 PM,public,,19798.0,495.0,0.0,0.0,ArcGISMapServiceLayer,Districts,https://geo.co.crook.or.us/server/rest/services/publicApp/districtsGroup/MapServer,True
320,https://geo.co.crook.or.us/server/rest/services/publicApp/districtsGroup/MapServer,1,129.0,districtAnalysis,Web Map,e7f99e54acde4ea7ae50422f715afe24,jack.colpitt,03/02/2023 09:51:17 AM,03/06/2023 08:24:52 AM,public,,56663.0,229.0,0.0,0.0,ArcGISMapServiceLayer,Current GIS Districts,https://geo.co.crook.or.us/server/rest/services/publicApp/districtsGroup/MapServer,True
321,https://geo.co.crook.or.us/server/rest/services/publicApp/districtsGroup/MapServer,1,167.0,GIS Quick Map,Web Map,055059c6ecba4ac48526b96987bd9d9a,crookcountygis,03/01/2019 08:33:26 AM,07/07/2022 11:43:36 AM,shared,,59906.0,819.0,0.0,0.0,ArcGISMapServiceLayer,Districts,https://geo.co.crook.or.us/server/rest/services/publicApp/districtsGroup/MapServer,True
322,https://geo.co.crook.or.us/server/rest/services/publicApp/districtsGroup/MapServer,1,195.0,Crook County Online Map,Web Map,09d1eec0848a4bcc97ef3c07915bba7a,crookcountygis,01/22/2019 09:53:19 AM,02/23/2023 02:14:11 PM,public,,1519751.0,246056.0,0.0,0.0,ArcGISMapServiceLayer,Districts,https://geo.co.crook.or.us/server/rest/services/publicApp/districtsGroup/MapServer,True
323,https://geo.co.crook.or.us/server/rest/services/publicApp/districtsGroup/MapServer,1,257.0,Planning,Web Map,cac065b587244425b678296d399f78c0,crookcountygis,11/13/2018 01:45:33 PM,10/26/2022 03:29:12 PM,public,,747099.0,20743.0,0.0,0.0,ArcGISMapServiceLayer,DistrictsGroup,https://geo.co.crook.or.us/server/rest/services/publicApp/districtsGroup/MapServer,True
324,https://geo.co.crook.or.us/server/rest/services/publicApp/districtsGroup/MapServer,1,324.0,Clerks,Web Map,afec432f111e485187a9f57c8373eb87,jack.colpitt,05/09/2023 12:04:12 PM,05/09/2023 12:04:12 PM,private,,19806.0,156.0,0.0,0.0,ArcGISMapServiceLayer,Districts,https://geo.co.crook.or.us/server/rest/services/publicApp/districtsGroup/MapServer,True
325,https://geo.co.crook.or.us/server/rest/services/roads/transportationGroup/MapServer,1,64.0,Transportation,Web Map,19fa73c7c374490b9dc9cedd7153fc77,crookcountygis,06/06/2022 07:38:06 AM,07/07/2022 12:00:38 PM,shared,,116510.0,424.0,0.0,0.0,ArcGISMapServiceLayer,Transportation Layer,https://geo.co.crook.or.us/server/rest/services/roads/transportationGroup/MapServer,True
326,https://geo.co.crook.or.us/server/rest/services/roads/transportationGroup/MapServer,1,151.0,RS_2477,Web Map,4bdf06b4e96241c5b53212694dcc4220,crookcountygis,01/21/2020 01:17:50 PM,07/07/2022 11:58:32 AM,public,,4924.0,472.0,0.0,0.0,ArcGISFeatureLayer,Roads,https://geo.co.crook.or.us/server/rest/services/roads/transportationGroup/MapServer/22,True
327,https://geo.co.crook.or.us/server/rest/services/roads/transportationGroup/MapServer,1,230.0,CC Fire District Map,Web Map,d525ce959f5e42ce8d4ac93b33836a84,crookcountygis,06/02/2020 02:57:30 PM,07/07/2022 11:52:47 AM,shared,,56986.0,432.0,0.0,0.0,ArcGISFeatureLayer,Mileposts,https://geo.co.crook.or.us/server/rest/services/roads/transportationGroup/MapServer/7,True
328,https://geo.co.crook.or.us/server/rest/services/CityServices/Catch_Basin_NAD83/MapServer,1,,,,,,,,,,,,,,,,,
329,https://geo.co.crook.or.us/server/rest/services/Facilities/Pacific_Power_Utilities/MapServer,1,226.0,Pacific Power Utilities UG,Web Map,8ff69f2fe0c34ba8b5ea03d25d8e3eb6,jack.colpitt,03/16/2022 09:42:18 AM,03/16/2022 09:42:18 AM,org,,3474.0,154.0,0.0,0.0,ArcGISMapServiceLayer,Pacific Power Utilities_UG,https://geo.co.crook.or.us/server/rest/services/Facilities/Pacific_Power_Utilities/MapServer,True
330,https://geo.co.crook.or.us/server/rest/services/publicApp/floodplainHistoric100Yr/MapServer,1,206.0,Floodplain Comparison,Web Map,29515e7a3e144f9590bbb37536fa98b5,crookcountygis,11/13/2018 08:55:52 AM,07/07/2022 11:54:18 AM,public,,6142.0,2016.0,0.0,0.0,ArcGISMapServiceLayer,Historic 100 Year Floodplain,https://geo.co.crook.or.us/server/rest/services/publicApp/floodplainHistoric100Yr/MapServer,True
331,https://geo.co.crook.or.us/server/rest/services/publicApp/floodplainNew100Yr/MapServer,1,205.0,Floodplain Comparison,Web Map,29515e7a3e144f9590bbb37536fa98b5,crookcountygis,11/13/2018 08:55:52 AM,07/07/2022 11:54:18 AM,public,,6142.0,2016.0,0.0,0.0,ArcGISMapServiceLayer,New 100 Year Floodplain,https://geo.co.crook.or.us/server/rest/services/publicApp/floodplainNew100Yr/MapServer,True
332,https://geo.co.crook.or.us/server/rest/services/publicApp/Chamber_Service/MapServer,1,66.0,CC Chambers Walking Routes,Web Map,a308b03695e8439f8f5a905b20cad1a6,crookcountygis,07/29/2021 01:03:56 PM,07/07/2022 11:54:57 AM,public,,14718.0,645.0,0.0,0.0,ArcGISFeatureLayer,Walking Starting locations,https://geo.co.crook.or.us/server/rest/services/publicApp/Chamber_Service/MapServer/0,True
333,https://geo.co.crook.or.us/server/rest/services/publicApp/Chamber_Service/MapServer,1,393.0,Prineville Art Walk,Web Map,a12f608c6d6f4da9b286de81ae7d2aa1,crookcountygis,09/13/2021 09:52:47 AM,09/20/2022 08:46:33 AM,public,,17717.0,925.0,0.0,0.0,ArcGISMapServiceLayer,Art Walk Route,https://geo.co.crook.or.us/server/rest/services/publicApp/Chamber_Service/MapServer,True
334,https://geo.co.crook.or.us/server/rest/services/Facilities_Map_MIL1/MapServer,1,320.0,Facilities Map,Web Map,c1f91c8855034be3afc99e39659dc535,jack.colpitt,03/01/2022 03:34:12 PM,03/10/2022 08:28:22 AM,org,,952.0,163.0,0.0,0.0,ArcGISMapServiceLayer,Facilities_Map_MIL1,https://geo.co.crook.or.us/server/rest/services/Facilities_Map_MIL1/MapServer,True
335,https://geo.co.crook.or.us/server/rest/services/County_Buildings/MapServer,1,83.0,County Buildings,Web Map,67574e1068ac442f83fd01a97bbcd4b8,crookcountygis,03/09/2022 12:15:08 PM,07/07/2022 11:55:47 AM,public,,2598.0,172.0,0.0,0.0,ArcGISMapServiceLayer,County Buildings,https://geo.co.crook.or.us/server/rest/services/County_Buildings/MapServer,True
336,http://geo.co.crook.or.us/server/rest/services/Hosted/airport_cs_3913/MapServer,1,,,,,,,,,,,,,,,,,
337,https://geo.co.crook.or.us/server/rest/services/CityServices/City_Utilities_Abandoned/MapServer,1,366.0,City Utilities,Web Map,747048c6579a4c19b45876b780b2bfb5,crookcountygis,11/07/2018 07:43:27 AM,08/02/2023 01:36:05 PM,shared,,121448.0,3488.0,0.0,0.0,ArcGISMapServiceLayer,Abandoned Utilities,https://geo.co.crook.or.us/server/rest/services/CityServices/City_Utilities_Abandoned/MapServer,True
338,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer,1,4.0,Land Use Flag,Web Map,db5194e68e0f4f6fbacb5bc015944328,crookcountygis,06/02/2022 10:55:32 AM,07/07/2022 12:00:19 PM,shared,,18450.0,270.0,0.0,0.0,ArcGISFeatureLayer,Taxlots,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer/8,True
339,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer,1,4.0,Land Use Flag,Web Map,db5194e68e0f4f6fbacb5bc015944328,crookcountygis,06/02/2022 10:55:32 AM,07/07/2022 12:00:19 PM,shared,,18450.0,270.0,0.0,0.0,ArcGISFeatureLayer,Taxlots,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer/8,True
340,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer,1,5.0,Land Use Flag,Web Map,db5194e68e0f4f6fbacb5bc015944328,crookcountygis,06/02/2022 10:55:32 AM,07/07/2022 12:00:19 PM,shared,,18450.0,270.0,0.0,0.0,ArcGISFeatureLayer,Address Points,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer/0,True
341,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer,1,5.0,Land Use Flag,Web Map,db5194e68e0f4f6fbacb5bc015944328,crookcountygis,06/02/2022 10:55:32 AM,07/07/2022 12:00:19 PM,shared,,18450.0,270.0,0.0,0.0,ArcGISFeatureLayer,Address Points,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer/0,True
342,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer,1,6.0,Land Use Flag,Web Map,db5194e68e0f4f6fbacb5bc015944328,crookcountygis,06/02/2022 10:55:32 AM,07/07/2022 12:00:19 PM,shared,,18450.0,270.0,0.0,0.0,ArcGISFeatureLayer,Roads,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer/2,True
343,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer,1,6.0,Land Use Flag,Web Map,db5194e68e0f4f6fbacb5bc015944328,crookcountygis,06/02/2022 10:55:32 AM,07/07/2022 12:00:19 PM,shared,,18450.0,270.0,0.0,0.0,ArcGISFeatureLayer,Roads,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer/2,True
344,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer,1,13.0,Planning (Soils),Web Map,6bb6913d4420465dad8ba251e0e9b86c,crookcountygis,11/08/2018 11:51:57 AM,07/20/2023 11:43:48 AM,shared,,201171.0,1463.0,0.0,0.0,ArcGISFeatureLayer,Fire Protection,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer/30,True
345,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer,1,13.0,Planning (Soils),Web Map,6bb6913d4420465dad8ba251e0e9b86c,crookcountygis,11/08/2018 11:51:57 AM,07/20/2023 11:43:48 AM,shared,,201171.0,1463.0,0.0,0.0,ArcGISFeatureLayer,Fire Protection,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer/30,True
